Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-06-30,89.19955,91.00003,88.60048,88.60048,833651
2010-07-01,88.20055,90.39771,88.20055,88.50171,798635
2010-07-02,89.80187,91.29957,89.35013,91.00003,549886
2010-07-05,91.59911,91.8015,90.69887,91.65092,265994
2010-07-06,92.00065,93.49997,91.90026,92.99965,1043002
2010-07-07,92.05084,92.40058,90.50134,92.00065,698599
2010-07-08,93.49997,93.55016,92.00065,92.99965,765965
2010-07-09,93.04985,93.49997,91.90026,92.95108,381450
2010-07-12,92.95108,95.70037,92.20142,94.70136,907007
2010-07-13,94.70136,96.29944,94.04885,95.29882,638971
2010-07-14,96.25087,96.40145,94.2982,95.0009,565752
2010-07-15,95.0009,96.34802,94.50059,95.70037,507657
2010-07-16,95.70037,96.79976,93.59873,93.85132,562295
2010-07-19,93.14861,95.70037,92.64992,94.19943,769864
2010-07-20,94.59774,96.1521,94.19943,94.74994,926894
2010-07-21,95.29882,99.74981,95.29882,99.60085,1961448
2010-07-22,99.10054,104.79988,98.55004,104.69788,2465981
2010-07-23,105.10104,105.30181,102.59948,104.00003,1059642
2010-07-26,104.60073,106.99704,103.39933,106.8999,816981
2010-07-27,106.99704,108.20006,105.39896,105.99966,740258
2010-07-28,106.20043,108.20006,104.99904,104.99904,525733
2010-07-29,106.20043,107.30144,105.99966,106.79951,633932
2010-07-30,105.89927,106.69912,105.10104,106.69912,785557
2010-08-02,107.50221,110.50084,107.40021,110.00053,1077680
2010-08-03,109.89853,110.50084,108.50122,109.39983,679201
2010-08-04,108.50122,110.0993,108.50122,110.00053,486949
2010-08-05,110.00053,111.09992,109.39983,110.00053,1023587
2010-08-06,109.80138,110.00053,108.40083,109.89853,565907
2010-08-09,110.00053,111.20031,109.29945,109.29945,960086
2010-08-10,108.99829,109.39983,106.30082,106.99704,865320
2010-08-11,105.60135,105.80051,103.30219,103.39933,1079302
2010-08-12,103.30219,104.69788,102.79864,104.0988,677533
2010-08-13,108.09967,108.79914,105.99966,106.69912,1355904
2010-08-16,107.80013,108.29883,105.69688,107.8989,431770
2010-08-17,107.8989,109.59899,107.8989,108.70037,640723
2010-08-18,108.89952,109.29945,107.50221,107.8989,622986
2010-08-19,108.70037,108.99829,104.99904,106.99704,540794
2010-08-20,105.99966,106.4012,103.69887,104.90027,874084
2010-08-23,105.10104,106.99704,104.90027,105.89927,565717
2010-08-24,104.99904,105.19981,102.99941,103.39933,837728
2010-08-25,103.60011,104.90027,101.60048,102.40033,770888
2010-08-26,103.60011,104.99904,103.09979,104.2008,566890
2010-08-27,104.50034,106.10005,103.30219,105.99966,571305
2010-08-30,107.30144,107.30144,105.89927,106.30082,434160
2010-08-31,104.39996,106.8999,103.20018,106.8999,655465
2010-09-01,106.60198,108.09967,105.30181,108.09967,601484
2010-09-02,108.70037,110.29845,107.69975,109.69937,1265363
2010-09-03,110.00053,111.70062,109.29945,110.99954,1101868
2010-09-06,111.09992,112.89878,111.09992,112.89878,590298
2010-09-07,111.50147,111.89815,109.69937,110.89915,451532
2010-09-08,110.19969,112.40008,109.80138,112.20093,743365
2010-09-09,110.99954,112.50047,110.80038,111.70062,506880
2010-09-10,111.70062,112.60086,110.99954,112.2997,516167
2010-09-13,113.19994,116.20019,113.19994,115.90065,1435626
2010-09-14,115.80026,116.00103,114.79964,115.90065,901792
2010-09-15,115.19956,116.09818,115.19956,116.00103,775118
2010-09-16,115.90065,117.10042,115.29995,115.90065,719514
2010-09-17,117.00004,117.29958,114.79964,115.80026,1428390
2010-09-20,116.00103,116.20019,113.90102,115.59949,376911
2010-09-21,115.70149,117.19919,115.29995,115.70149,1217429
2010-09-22,115.80026,116.20019,114.60048,115.00041,680448
2010-09-23,115.70149,116.60011,112.99916,114.5001,675924
2010-09-24,114.09855,116.29895,113.30032,115.90065,846346
2010-09-27,116.00103,116.29895,114.39971,115.70149,353278
2010-09-28,113.19994,115.09918,112.89878,113.80063,599444
2010-09-29,115.29995,117.59911,115.29995,117.50035,2068178
2010-09-30,117.19919,117.70112,116.40096,117.29958,840683
2010-10-01,117.39996,120.20106,117.39996,119.39959,975846
2010-10-04,120.10067,120.29821,118.19981,119.49997,482760
2010-10-05,119.49997,125.99917,118.70012,123.10092,1351039
2010-10-06,124.99854,127.10018,124.99854,126.49948,1101700
2010-10-07,126.60148,126.80064,124.00116,125.10055,1048034
2010-10-08,124.00116,124.80101,119.70075,121.99991,1221779
2010-10-11,123.7,124.89978,122.80138,123.80039,500806
2010-10-12,121.99991,125.99917,121.39922,125.99917,1261866
2010-10-13,127.19894,132.29921,126.99979,131.50259,1632782
2010-10-14,131.50259,133.50222,130.09881,131.50259,1048175
2010-10-15,131.50259,133.99929,131.09943,131.50259,875779
2010-10-18,130.89866,131.89928,128.99942,131.89928,525605
2010-10-19,130.20243,132.80114,124.80101,125.10055,1546807
2010-10-20,125.80001,125.80001,121.89953,124.49823,900470
2010-10-21,126.8994,128.19957,124.49823,125.9004,1030893
2010-10-22,125.80001,125.80001,123.39884,125.49886,557836
2010-10-25,128.60111,131.3002,128.50072,130.50035,1167837
2010-10-26,129.5985,129.5985,127.60049,128.99942,786897
2010-10-27,128.80026,128.90065,125.80001,125.99917,1468811
2010-10-28,126.8994,127.69925,126.09955,126.09955,564907
2010-10-29,126.00564,128.10404,124.9014,127.99556,943137
2010-11-02,128.99942,132.60036,128.90065,131.3002,597278
2010-11-03,131.20144,131.89928,128.00041,128.00041,503581
2010-11-04,130.60074,133.89891,130.39997,133.70137,976219
2010-11-05,134.80076,136.59962,134.09968,134.49961,914280
2010-11-08,134.49961,136.29846,133.99929,134.09968,568717
2010-11-09,134.99992,143.99905,134.70038,143.99905,1122711
2010-11-10,141.60111,142.29896,136.70162,136.89916,1280963
2010-11-12,133.3986,140.19895,132.8999,139.00079,1131757
2010-11-15,136.99954,138.29809,135.99892,137.1987,522230
2010-11-16,136.99954,137.60024,131.79889,133.99929,1049119
2010-11-17,132.39959,135.599,130.79989,134.09968,853148
2010-11-18,136.80039,139.00079,136.19969,139.00079,678753
2010-11-19,139.30033,140.39972,135.1003,137.70225,527324
2010-11-22,139.40072,140.10018,137.1987,138.60086,1212319
2010-11-23,136.19969,138.29809,134.40084,134.70038,722903
2010-11-24,137.49986,138.10055,133.99929,138.10055,638895
2010-11-25,137.29908,139.19832,137.1987,137.29908,333425
2010-11-26,137.29908,137.70225,134.49961,136.99954,647434
2010-11-29,136.70162,137.70225,134.49961,135.29946,325813
2010-11-30,136.59962,137.40109,133.99929,133.99929,875074
2010-12-01,136.89916,139.49948,135.50023,139.09956,666215
2010-12-02,140.10018,143.9019,140.10018,141.19795,924653
2010-12-03,142.49811,144.9009,141.80027,144.9009,688205
2010-12-06,145.10006,151.90527,145.10006,151.90527,898319
2010-12-07,153.00142,162.90078,152.80388,159.00192,1976283
2010-12-08,157.00553,159.50385,152.89294,159.50385,899805
2010-12-09,160.58219,162.18837,157.09944,157.61756,1990191
2010-12-10,158.10492,160.51742,157.09944,159.89244,701936
2010-12-13,162.18837,163.9856,162.07503,162.98174,635475
2010-12-14,162.98174,163.30557,159.29984,160.90278,809173
2010-12-15,160.58219,160.69391,156.30444,159.40832,843328
2010-12-16,157.90091,157.90091,153.00142,153.98909,1292889
2010-12-17,154.59788,156.50036,153.00142,155.01076,1242873
2010-12-20,156.70599,158.19883,155.01076,157.90091,393904
2010-12-21,158.31055,163.69416,158.19883,162.90078,470408
2010-12-22,162.90078,163.49986,161.39499,163.19223,383503
2010-12-23,163.90465,163.90465,161.2007,162.98174,178997
2010-12-27,162.30171,163.49986,161.70263,162.496,338525
2010-12-28,161.91311,165.00566,161.79978,163.09508,423912
2010-12-29,165.49139,165.99333,164.21228,165.99333,191416
2010-12-30,166.99719,168.48679,165.1028,167.9039,311601
2010-12-31,168.19534,172.98797,166.7867,172.98797,556583
2011-01-03,172.79368,174.38042,170.00877,170.00877,365292
2011-01-04,170.59166,172.48604,168.60013,170.99644,926127
2011-01-05,168.98872,170.68881,164.09894,166.51145,1326709
2011-01-07,164.60087,165.99333,161.70263,162.496,961752
2011-01-10,162.98174,162.98174,158.31055,161.39499,658556
2011-01-11,165.1028,167.49912,163.30557,166.99719,1028951
2011-01-12,168.48679,180.90552,168.01724,178.18538,1218399
2011-01-13,181.6989,181.6989,175.30333,179.99881,1127875
2011-01-14,178.80065,179.51307,174.70425,175.49763,640892
2011-01-17,175.80526,177.31105,174.6071,176.79293,412182
2011-01-18,179.99881,187.49539,178.60636,187.49539,925619
2011-01-19,188.88784,188.88784,178.60636,181.5046,986434
2011-01-20,178.00728,181.29411,173.70039,175.01189,1737571
2011-01-21,173.89469,178.18538,172.79368,175.01189,1916303
2011-01-24,177.31105,177.31105,171.49837,173.50609,817318
2011-01-25,175.01189,175.49763,166.99719,166.99719,1636795
2011-01-26,168.19534,169.79828,164.89232,166.99719,1609048
2011-01-27,165.99333,174.8014,165.1028,173.89469,1183498
2011-01-28,172.40508,174.49376,170.21926,170.49451,815759
2011-01-31,169.50684,170.59166,165.1028,168.19534,987911
2011-02-01,174.20232,176.40434,172.01649,174.89855,1236119
2011-02-02,178.10443,178.49302,171.49837,173.97564,1329544
2011-02-03,173.97564,175.70811,171.70886,173.3118,433109
2011-02-04,174.6071,177.6025,174.08898,175.87003,543210
2011-02-07,176.90627,179.10829,176.19385,176.19385,502313
2011-02-08,175.80526,178.18538,174.8014,175.30333,911097
2011-02-09,175.70811,179.18924,174.38042,177.89394,1038866
2011-02-10,177.11676,177.7806,172.89082,173.70039,1571539
2011-02-11,172.08126,177.7806,170.00877,177.7806,819562
2011-02-14,178.49302,179.67498,175.49763,177.00342,586057
2011-02-15,176.79293,176.90627,174.70425,175.01189,734588
2011-02-16,176.90627,176.90627,170.99644,170.99644,657440
2011-02-17,172.89082,173.70039,165.00566,165.49139,1293752
2011-02-18,165.87999,168.19534,164.39039,166.51145,1014448
2011-02-21,168.38964,169.29635,166.7867,168.48679,557974
2011-02-22,167.61246,167.61246,163.9856,164.50372,645364
2011-02-23,164.79517,166.10666,162.60934,163.9856,663440
2011-02-24,162.01026,163.9856,159.40832,163.49986,929536
2011-02-25,165.60473,170.99644,164.89232,168.11439,790007
2011-02-28,170.10592,175.49763,169.50684,175.49763,1353330
2011-03-01,177.00342,178.49302,175.09284,175.09284,841985
2011-03-02,173.58705,177.7806,172.17841,177.7806,542571
2011-03-03,177.89394,185.00193,177.39201,183.91711,1089524
2011-03-04,185.29337,187.30109,179.67498,182.00653,632085
2011-03-07,181.5046,186.10293,181.39126,181.39126,658010
2011-03-08,182.00653,182.79991,174.70425,176.291,1679703
2011-03-09,177.11676,179.51307,175.49763,175.80526,912200
2011-03-10,172.79368,173.40895,168.98872,168.98872,1588693
2011-03-11,165.99333,170.99644,165.2971,170.49451,1460788
2011-03-14,170.00877,174.8014,169.29635,172.48604,781575
2011-03-15,169.70114,171.30408,165.60473,168.60013,1967405
2011-03-16,171.49837,172.79368,169.79828,170.10592,1307650
2011-03-17,171.59552,177.11676,170.99644,175.80526,1349470
2011-03-18,176.51768,177.50535,174.29947,175.01189,1109935
2011-03-21,177.00342,177.7806,175.70811,176.0967,388945
2011-03-22,175.87003,176.59863,173.10131,175.40048,442668
2011-03-23,175.40048,179.18924,174.6071,179.18924,816678
2011-03-24,178.49302,185.29337,177.50535,183.91711,1458219
2011-03-25,183.91711,185.48766,181.6989,185.48766,739235
2011-03-28,183.49613,187.30109,182.50846,185.71434,544818
2011-03-29,184.61333,185.48766,182.29798,183.91711,759833
2011-03-30,185.08288,185.9896,179.51307,180.09596,931494
2011-03-31,181.09982,182.70276,179.51307,180.19311,998033
2011-04-01,181.09982,185.00193,180.50074,185.00193,597897
2011-04-04,186.52391,189.79455,185.08288,186.99346,640681
2011-04-05,185.81149,187.78683,184.20855,187.49539,432295
2011-04-06,188.69354,192.01276,188.30495,192.01276,671595
2011-04-07,191.0089,194.60337,190.00504,194.08525,623905
2011-04-08,196.20631,199.00741,193.59951,193.59951,767591
2011-04-11,195.39675,196.90254,192.17468,193.21092,580037
2011-04-12,190.68508,193.42141,189.17928,189.17928,908952
2011-04-13,191.91562,194.99196,189.00118,192.98424,654489
2011-04-14,192.01276,192.98424,189.09833,190.21553,614932
2011-04-15,192.09372,193.69666,190.58793,193.69666,377970
2011-04-18,194.70052,194.79767,187.49539,188.2078,871013
2011-04-19,189.68121,191.70513,188.69354,190.00504,448925
2011-04-20,193.21092,198.40833,193.21092,198.40833,1318969
2011-04-21,198.81311,200.31891,195.88249,195.97963,658337
2011-04-26,196.30346,197.29113,194.99196,196.51395,458802
2011-04-27,197.38828,199.50934,194.70052,195.51009,505882
2011-04-28,197.38828,198.19784,194.19859,197.89021,453630
2011-04-29,196.99969,197.89021,195.20245,195.2996,387793
2011-05-02,195.80153,196.40061,191.80228,196.40061,365922
2011-05-04,193.69666,194.49003,190.00504,191.51083,1110685
2011-05-05,190.29648,191.59179,183.09135,184.49999,1328744
2011-05-06,183.09135,187.49539,178.60636,183.91711,2035476
2011-05-09,185.00193,186.41057,182.89705,182.89705,752299
2011-05-10,184.49999,189.40596,183.99806,188.01351,813081
2011-05-11,188.01351,188.80688,182.41132,185.00193,600115
2011-05-12,182.10368,182.10368,176.69578,180.2093,1956305
2011-05-13,183.99806,184.80763,181.29411,181.29411,1355751
2011-05-16,180.59789,183.30184,177.7806,180.90552,996681
2011-05-17,181.5046,182.00653,177.00342,177.00342,603951
2011-05-18,179.99881,182.97801,179.39973,182.00653,780230
2011-05-19,182.50846,185.89245,180.2093,181.01886,961220
2011-05-20,182.50846,183.80377,179.39973,181.58556,375987
2011-05-23,178.10443,179.67498,176.69578,179.67498,544081
2011-05-24,180.69504,182.97801,179.99881,182.10368,860749
2011-05-25,179.90166,185.9896,179.90166,185.9896,649462
2011-05-26,186.99346,188.30495,185.48766,186.41057,970711
2011-05-27,187.90017,191.70513,187.90017,190.00504,914973
2011-05-30,190.00504,190.68508,187.49539,188.2078,307641
2011-05-31,190.00504,194.00429,190.00504,192.01276,864760
2011-06-01,193.48617,193.48617,189.68121,191.0089,634705
2011-06-02,189.29262,191.0089,187.70587,188.88784,791274
2011-06-03,190.91175,190.91175,186.78297,189.5193,752958
2011-06-06,191.0089,191.51083,188.09447,189.09833,365177
2011-06-07,189.90789,193.09758,189.00118,192.6928,675868
2011-06-08,191.30035,192.01276,189.09833,190.49078,581474
2011-06-09,190.10219,192.4985,187.20394,192.4985,757444
2011-06-10,192.01276,192.01276,187.60873,188.09447,489256
2011-06-13,188.09447,188.69354,184.80763,185.71434,989787
2011-06-14,187.49539,188.01351,186.10293,186.99346,952352
2011-06-15,186.99346,190.79841,186.52391,187.60873,1602703
2011-06-16,187.38205,187.49539,185.00193,187.20394,1125927
2011-06-17,187.90017,189.68121,185.87626,185.9896,2025187
2011-06-20,185.00193,186.21627,183.49613,183.49613,935695
2011-06-21,185.00193,185.89245,183.99806,184.49999,764826
2011-06-22,185.00193,188.69354,184.49999,185.9896,838351
2011-06-24,186.99346,189.29262,185.9896,188.5964,919090
2011-06-27,188.01351,190.29648,187.60873,189.00118,804093
2011-06-28,188.01351,189.79455,187.80302,189.00118,407977
2011-06-29,190.00504,193.69666,189.60026,193.69666,848488
2011-06-30,194.00429,198.2788,194.00429,196.99969,1384931
2011-07-01,197.77687,197.77687,194.79767,196.70824,530357
2011-07-04,198.00355,199.5903,196.40061,196.40061,460755
2011-07-05,197.38828,198.60263,195.72057,198.00355,913300
2011-07-06,197.89021,198.19784,196.51395,196.90254,1273015
2011-07-07,184.99556,191.01192,182.40643,191.01192,1161164
2011-07-08,191.5956,193.90037,188.00374,189.90443,1080164
2011-07-11,189.79967,189.79967,185.19012,185.19012,411162
2011-07-12,182.21187,187.50986,181.29894,185.5942,946102
2011-07-13,187.91394,190.39831,187.00101,190.09899,611875
2011-07-14,188.79694,189.30579,187.00101,188.00374,326219
2011-07-15,188.79694,191.01192,187.10578,191.01192,636936
2011-07-18,189.79967,190.20375,186.70169,186.89625,590676
2011-07-19,188.51259,189.69491,187.10578,187.50986,814785
2011-07-20,189.30579,189.79967,186.08808,187.30033,342672
2011-07-21,188.40782,189.39558,183.09487,188.79694,725527
2011-07-22,188.00374,189.48538,187.00101,188.9915,201106
2011-07-25,188.51259,188.79694,183.70848,185.19012,593692
2011-07-26,185.90849,187.00101,184.0078,187.00101,397133
2011-07-27,184.99556,187.79421,184.99556,185.5942,483206
2011-07-28,185.50441,190.90716,184.69624,190.90716,751201
2011-07-29,189.90443,190.90716,187.50986,190.90716,777867
2011-08-01,192.08948,193.39152,187.59966,187.59966,427966
2011-08-02,187.00101,188.79694,184.99556,185.10032,429656
2011-08-03,184.41188,184.801,173.50162,178.99417,830492
2011-08-04,180.20642,181.29894,163.50429,167.09614,1279145
2011-08-05,158.01174,170.41861,155.00356,167.48526,1911215
2011-08-08,166.00362,176.40504,160.78046,166.4975,1662282
2011-08-09,169.99956,172.00501,154.00083,168.00907,2332270
2011-08-10,171.00229,172.00501,155.99132,159.49338,1571858
2011-08-11,163.99817,165.00089,148.49033,161.88795,3292735
2011-08-12,162.50156,165.00089,155.49744,162.50156,1662085
2011-08-16,163.20497,164.50701,158.71515,164.50701,861728
2011-08-17,161.00495,167.48526,161.00495,164.20769,952922
2011-08-18,161.88795,162.50156,146.00895,155.00356,1520553
2011-08-19,152.50423,157.89201,149.00217,152.89335,1293532
2011-08-22,151.29198,158.80494,150.7981,157.78725,696882
2011-08-23,158.01174,160.78046,156.09608,158.9995,652321
2011-08-24,157.38317,159.40358,154.50968,155.00356,699291
2011-08-25,158.01174,160.00223,156.50017,159.7927,943944
2011-08-26,159.49338,162.307,157.78725,161.70836,869210
2011-08-29,161.28931,165.00089,161.10972,164.50701,706393
2011-08-30,166.19818,169.90976,165.89886,169.90976,748414
2011-08-31,170.89752,174.80367,170.80773,174.80367,1008445
2011-09-01,174.89346,174.89346,168.00907,168.50295,892447
2011-09-02,167.88935,169.29616,161.00495,164.89613,1095155
2011-09-05,161.81312,164.38729,159.59814,162.99544,775989
2011-09-06,165.30022,166.00362,162.00768,165.89886,506069
2011-09-07,169.1016,172.00501,168.29343,172.00501,502597
2011-09-08,171.60093,174.29482,170.49344,173.81591,707625
2011-09-09,173.41182,173.9955,165.7043,167.59002,983729
2011-09-12,163.50429,163.50429,153.2226,155.09336,1059571
2011-09-13,158.08657,161.28931,151.5015,157.78725,1148924
2011-09-14,155.00356,160.7206,154.28519,156.50017,688802
2011-09-15,159.70291,168.69751,158.50562,166.00362,1443451
2011-09-16,169.29616,170.31385,164.59681,165.50974,1084360
2011-09-19,158.80494,161.81312,158.01174,158.40086,1010254
2011-09-20,158.40086,163.20497,157.78725,159.19406,540459
2011-09-21,161.6036,163.50429,159.59814,161.00495,880055
2011-09-22,155.99132,156.60493,139.5032,139.5032,2593389
2011-09-23,137.00238,138.50347,128.89975,135.0059,2327523
2011-09-26,127.2011,139.20538,126.8015,129.99975,2184711
2011-09-27,135.0059,137.59802,133.1995,137.50374,1426867
2011-09-28,134.59733,138.0036,133.39855,134.70658,862829
2011-09-29,133.80113,135.89638,132.49909,133.00045,1642886
2011-09-30,132.89868,134.20073,129.10029,130.99949,1556265
2011-10-03,126.59946,126.8015,122.40148,123.99986,1689254
2011-10-04,120.99916,122.60202,115.39886,117.50009,2057796
2011-10-05,122.50026,122.60202,119.20024,121.40025,3167471
2011-10-06,122.7008,129.40111,122.20093,129.40111,2928630
2011-10-07,132.00072,140.50892,130.50112,136.50401,2413320
2011-10-10,138.0036,142.99778,134.20073,142.99778,805394
2011-10-11,141.99954,142.89901,138.50347,141.39492,1015371
2011-10-12,139.89681,150.30422,138.20565,148.88992,1788342
2011-10-13,146.79467,148.59359,141.50716,142.5054,2201795
2011-10-14,143.50513,149.49605,142.21057,146.00895,1261738
2011-10-17,148.71183,150.10966,143.99752,145.50011,1268065
2011-10-18,143.99752,144.39112,140.50892,144.39112,792934
2011-10-19,145.00623,145.79195,142.70295,143.99752,1003688
2011-10-20,137.50374,139.29967,134.00018,134.00018,1771429
2011-10-21,136.39625,142.5054,135.50427,142.5054,883475
2011-10-24,145.89372,149.88517,144.20854,149.88517,1109732
2011-10-25,149.79537,151.81579,144.50337,146.00895,1170400
2011-10-26,146.19902,150.30422,145.60337,146.70637,1303361
2011-10-27,154.00083,158.9097,152.69879,158.01174,1378660
2011-10-28,158.50562,160.21175,155.00356,158.50562,920343
2011-10-31,156.50017,157.78725,153.59675,154.50968,591450
2011-11-02,148.71183,157.30834,148.38557,152.99811,1403255
2011-11-03,151.00762,159.8825,150.30422,156.79949,870957
2011-11-04,161.00495,163.59408,158.59542,162.99544,2115733
2011-11-07,161.00495,165.21042,159.49338,162.307,691276
2011-11-08,162.09748,165.89886,162.09748,165.21042,774908
2011-11-09,167.09614,169.0118,157.59269,160.21175,1989127
2011-11-10,158.01174,162.50156,154.28519,157.00901,1586749
2011-11-14,164.79137,164.79137,161.81312,163.50429,956927
2011-11-15,162.99544,174.19006,158.59542,170.89752,1803529
2011-11-16,169.0118,171.90025,167.78458,170.89752,806921
2011-11-17,168.29343,170.31385,165.50974,166.99138,1029657
2011-11-18,165.00089,166.99138,141.21233,143.89874,3274488
2011-11-21,133.89991,136.20618,128.49866,129.89948,5126584
2011-11-22,133.50032,136.00414,129.99975,131.3003,2118704
2011-11-23,129.49989,129.89948,123.00012,124.99959,1730572
2011-11-24,126.30164,127.79974,122.50026,126.00082,1194383
2011-11-25,125.80027,130.10002,124.90081,128.99852,1069346
2011-11-28,131.50085,132.00072,129.49989,130.30057,910773
2011-11-29,130.1988,130.59989,126.30164,127.00055,1057876
2011-11-30,126.90028,132.60085,123.40121,132.49909,2636854
2011-12-01,132.39881,134.09896,129.60016,132.49909,1118671
2011-12-02,133.80113,135.09719,129.70043,129.8007,1167074
2011-12-05,130.99949,133.59909,129.8007,132.8014,688546
2011-12-06,131.60112,133.70086,118.99969,122.20093,2794027
2011-12-07,126.49919,126.90028,119.20024,122.50026,2262189
2011-12-08,123.00012,125.49946,120.99916,123.49999,2370551
2011-12-09,120.69984,125.39918,120.00092,124.99959,1331082
2011-12-12,123.99986,124.80054,121.50052,123.49999,821313
2011-12-13,124.10162,126.00082,121.99889,123.30094,539603
2011-12-14,123.30094,124.99959,120.4978,120.4978,745830
2011-12-15,121.2027,122.7008,105.00043,108.40072,4267388
2011-12-16,109.09964,110.0006,102.40083,105.20098,2604174
2011-12-19,104.79989,107.10167,102.70164,104.59934,735271
2011-12-20,105.79962,108.19868,103.09825,106.6018,543919
2011-12-21,108.501,111.80101,106.79935,111.80101,1194243
2011-12-22,112.49993,114.59967,111.89979,114.00103,671999
2011-12-23,114.59967,115.39886,113.69871,114.99926,270811
2011-12-27,115.50063,115.50063,112.20061,112.69898,380014
2011-12-28,112.49993,112.49993,106.29949,106.9999,744432
2011-12-29,108.30045,111.1006,106.20071,110.90006,323290
2011-12-30,110.90006,111.69475,108.30195,110.60223,332318
2012-01-02,110.60074,118.99969,109.601,117.89819,817382
2012-01-03,118.29928,118.49983,113.10007,116.29981,1345356
2012-01-04,114.89899,116.09927,112.6002,114.99926,646164
2012-01-05,115.69967,115.79995,111.5002,114.00103,488301
2012-01-09,114.69844,115.69967,111.1006,111.1006,1081579
2012-01-10,112.90102,115.19981,112.90102,114.00103,1251396
2012-01-11,114.40062,115.19981,113.49966,114.99926,1116770
2012-01-12,114.89899,124.10162,114.89899,123.60176,3572739
2012-01-13,123.89958,127.2011,121.99889,123.40121,1218444
2012-01-16,121.99889,124.2004,121.99889,123.99986,420797
2012-01-17,127.10082,129.60016,127.00055,128.49866,1211233
2012-01-18,129.8007,130.80044,127.40015,130.1988,763153
2012-01-19,130.80044,131.50085,119.79888,129.89948,1757702
2012-01-20,129.8007,129.89948,127.79974,129.89948,476011
2012-01-23,129.40111,130.90071,128.60042,129.49989,524103
2012-01-24,128.99852,131.19853,126.69973,131.09976,660250
2012-01-25,131.09976,131.80017,127.69947,128.49866,896058
2012-01-26,129.40111,134.00018,128.60042,131.89895,1515051
2012-01-27,131.89895,137.50374,131.80017,133.89991,1113284
2012-01-30,133.89991,135.89638,131.6984,135.89638,599653
2012-01-31,136.59679,141.91574,136.20618,139.61096,1339131
2012-02-01,140.00157,144.30731,139.09762,143.09656,1487560
2012-02-02,144.60065,144.70242,142.29438,143.79996,571291
2012-02-03,142.99778,145.29807,141.50716,143.89874,862416
2012-02-06,143.2088,143.79996,141.59247,142.99778,506358
2012-02-07,143.09656,143.89874,138.0036,141.80199,687569
2012-02-08,142.29438,143.39139,141.21233,141.80199,647589
2012-02-09,142.5054,143.09656,139.5032,141.99954,805172
2012-02-10,140.00157,140.00157,135.59706,135.59706,1207749
2012-02-13,137.3002,139.09762,135.59706,135.59706,583619
2012-02-14,136.39625,139.09762,134.39828,135.09719,1032397
2012-02-15,137.89585,138.39721,134.70658,135.30073,861139
2012-02-16,135.0059,136.00414,132.60085,133.29977,837459
2012-02-17,136.00414,137.80007,135.59706,137.59802,635504
2012-02-20,138.39721,140.59423,138.39721,138.50347,457423
2012-02-21,141.00131,141.21233,137.59802,140.50892,497412
2012-02-22,140.50892,140.50892,136.59679,138.89558,773586
2012-02-23,138.39721,141.39492,137.59802,138.50347,820383
2012-02-24,139.39695,143.50513,139.39695,143.50513,1313744
2012-02-27,143.50513,143.50513,141.10008,142.99778,534007
2012-02-28,143.50513,146.70637,143.09656,146.3876,1074473
2012-02-29,148.80162,152.50423,147.30352,147.30352,1646762
2012-03-01,147.01168,150.19945,145.70514,149.88517,607828
2012-03-02,150.49877,152.69879,149.72054,151.39674,899188
2012-03-05,150.69333,150.7981,146.00895,146.6061,1113204
2012-03-06,146.3876,146.3876,138.7998,141.29614,1499641
2012-03-07,140.59423,143.99752,139.39695,143.99752,1852175
2012-03-08,144.80419,148.31223,144.09479,146.79467,995461
2012-03-09,147.70311,148.80162,144.50337,146.19902,1127277
2012-03-12,146.00895,148.31223,145.60337,147.89618,453077
2012-03-13,148.00094,151.39674,147.01168,151.39674,995958
2012-03-14,151.90559,154.70424,151.81579,154.00083,1733354
2012-03-15,154.00083,154.50968,152.78858,154.00083,815982
2012-03-16,153.80628,154.28519,152.69879,152.89335,1282720
2012-03-19,152.99811,153.50695,149.39129,150.30422,783199
2012-03-20,150.00489,150.19945,146.19902,147.89618,781617
2012-03-21,148.49033,150.19945,147.01168,147.89618,591602
2012-03-22,147.01168,147.08501,142.21057,144.80419,923473
2012-03-23,144.80419,145.50011,141.10008,142.99778,1115103
2012-03-26,144.89099,147.20025,142.39315,146.6061,712162
2012-03-27,150.00489,150.40898,147.01168,148.49033,1098066
2012-03-28,146.00895,146.89644,141.90077,142.39315,1473223
2012-03-29,141.59247,142.29438,138.29993,139.09762,1149026
2012-03-30,141.39492,143.79996,141.19736,143.09656,1337081
2012-04-02,144.80419,146.50283,142.39315,146.50283,474884
2012-04-03,145.89372,147.30352,145.50011,146.09725,545043
2012-04-04,144.39112,144.39112,139.59899,141.00131,1199077
2012-04-05,141.99954,145.09453,138.7998,144.80419,1020694
2012-04-10,143.60391,143.60391,138.50347,138.50347,756129
2012-04-11,138.0036,141.29614,136.70754,139.80103,549292
2012-04-12,140.80376,143.39139,139.70674,142.99778,744171
2012-04-13,142.70295,142.89901,138.59776,139.00334,546172
2012-04-16,138.09639,140.59423,136.89612,138.59776,740300
2012-04-17,139.00334,141.90077,138.59776,140.80376,706806
2012-04-18,141.80199,142.21057,134.89515,137.00238,825949
2012-04-19,139.00334,140.50892,137.09816,137.20741,520789
2012-04-20,137.39598,139.5032,135.70781,139.09762,580887
2012-04-23,139.00334,139.00334,133.1995,133.1995,878595
2012-04-24,135.89638,136.70754,131.80017,135.39502,598076
